 3.04817101e-05  2.00001596e+00  3.04817101e-05  2.00000000e+00 
 3.06817101e-05  2.00001596e+00  3.06817101e-05  2.00000000e+00 
 3.08817101e-05  2.00001596e+00  3.08817101e-05  2.00000000e+00 
 3.10817101e-05  2.00001596e+00  3.10817101e-05  2.00000000e+00 
 3.12817101e-05  2.00001596e+00  3.12817101e-05  2.00000000e+00 
 3.14817101e-05  2.00001596e+00  3.14817101e-05  2.00000000e+00 
 3.16817101e-05  2.00001596e+00  3.16817101e-05  2.00000000e+00 
 3.18817101e-05  2.00001596e+00  3.18817101e-05  2.00000000e+00 
 3.20817101e-05  2.00001596e+00  3.20817101e-05  2.00000000e+00 
 3.22817101e-05  2.00001596e+00  3.22817101e-05  2.00000000e+00 
 3.24817101e-05  2.00001596e+00  3.24817101e-05  2.00000000e+00 
 3.26817101e-05  2.00001596e+00  3.26817101e-05  2.00000000e+00 
 3.28817101e-05  2.00001596e+00  3.28817101e-05  2.00000000e+00 
 3.30817101e-05  2.00001596e+00  3.30817101e-05  2.00000000e+00 
 3.32817101e-05  2.00001596e+00  3.32817101e-05  2.00000000e+00 
 3.34817101e-05  2.00001596e+00  3.34817101e-05  2.00000000e+00 
 3.36817101e-05  2.00001596e+00  3.36817101e-05  2.00000000e+00 
 3.38817101e-05  2.00001596e+00  3.38817101e-05  2.00000000e+00 
 3.40817101e-05  2.00001596e+00  3.40817101e-05  2.00000000e+00 
 3.42817101e-05  2.00001596e+00  3.42817101e-05  2.00000000e+00 
 3.44817101e-05  2.00001596e+00  3.44817101e-05  2.00000000e+00 
 3.46817101e-05  2.00001596e+00  3.46817101e-05  2.00000000e+00 
 3.48817101e-05  2.00001596e+00  3.48817101e-05  2.00000000e+00 
 3.50817101e-05  2.00001596e+00  3.50817101e-05  2.00000000e+00 
 3.52817101e-05  2.00001596e+00  3.52817101e-05  2.00000000e+00 
 3.54817101e-05  2.00001596e+00  3.54817101e-05  2.00000000e+00 
 3.56817101e-05  2.00001596e+00  3.56817101e-05  2.00000000e+00 
 3.58817101e-05  2.00001596e+00  3.58817101e-05  2.00000000e+00 
 3.60817101e-05  2.00001596e+00  3.60817101e-05  2.00000000e+00 
 3.62817101e-05  2.00001596e+00  3.62817101e-05  2.00000000e+00 
 3.64817101e-05  2.00001596e+00  3.64817101e-05  2.00000000e+00 
 3.66817101e-05  2.00001596e+00  3.66817101e-05  2.00000000e+00 
 3.68817101e-05  2.00001596e+00  3.68817101e-05  2.00000000e+00 
 3.70817101e-05  2.00001596e+00  3.70817101e-05  2.00000000e+00 
 3.72817101e-05  2.00001596e+00  3.72817101e-05  2.00000000e+00 
 3.74817101e-05  2.00001596e+00  3.74817101e-05  2.00000000e+00 
 3.76817101e-05  2.00001596e+00  3.76817101e-05  2.00000000e+00 
 3.78817101e-05  2.00001596e+00  3.78817101e-05  2.00000000e+00 
 3.80817101e-05  2.00001596e+00  3.80817101e-05  2.00000000e+00 
 3.82817101e-05  2.00001596e+00  3.82817101e-05  2.00000000e+00 
 3.84817101e-05  2.00001596e+00  3.84817101e-05  2.00000000e+00 
 3.86817101e-05  2.00001596e+00  3.86817101e-05  2.00000000e+00 
 3.88817101e-05  2.00001596e+00  3.88817101e-05  2.00000000e+00 
 3.90817101e-05  2.00001596e+00  3.90817101e-05  2.00000000e+00 
